Date,pe_ratio
1942-10-01,9.608247422680414
1942-11-01,9.47
1942-12-01,9.242718446601941
1943-01-01,9.670957415199409
1943-02-01,10.116687329062053
1943-03-01,10.345794392523365
1943-04-01,10.592592592592592
1943-05-01,10.908256880733944
1943-06-01,10.999999999999998
1943-07-01,11.295766145628493
1943-08-01,10.803647841571038
1943-09-01,11.101851851851851
1943-10-01,11.496811280036386
1943-11-01,11.483104228681004
1943-12-01,12.212765957446809
1944-01-01,12.651241049380408
1944-02-01,12.610718789542425
1944-03-01,13.010752688172042
1944-04-01,12.830930636355886
1944-05-01,13.104697871732084
1944-06-01,13.771739130434781
1944-07-01,14.233581837073665
1944-08-01,14.128671276223796
1944-09-01,14.0
1944-10-01,14.186813186813186
1944-11-01,13.934782608695652
1944-12-01,14.086021505376342
1945-01-01,14.351063829787234
1945-02-01,14.673684210526316
1945-03-01,14.510416666666666
1945-04-01,14.671237901108869
1945-05-01,15.020265195856354
1945-06-01,15.09
1945-07-01,14.829426478452683
1945-08-01,14.929535211253427
1945-09-01,16.0
1945-10-01,16.836734693877553
1945-11-01,17.56701030927835
1945-12-01,18.052083333333332
1946-01-01,19.170212765957448
1946-02-01,19.641304347826086
1946-03-01,19.477777777777778
1946-04-01,21.204545454545453
1946-05-01,21.744186046511626
1946-06-01,22.119047619047617
1946-07-01,21.070030712050308
1946-08-01,20.26718330808523
1946-09-01,16.95505617977528
1946-10-01,15.580980429232243
1946-11-01,14.641244655297857
1946-12-01,14.273584905660377
1947-01-01,13.460176991150444
1947-02-01,13.166666666666668
1947-03-01,11.937007874015748
1947-04-01,11.004997474880716
1947-05-01,10.366290039253107
1947-06-01,10.305555555555555
1947-07-01,10.679434132202863
1947-08-01,10.215881532778706
1947-09-01,9.716129032258065
1947-10-01,9.84076433121019
1947-11-01,9.60377358490566
1947-12-01,9.335403726708073
1948-01-01,9.024359075779058
1948-02-01,8.409526024799154
1948-03-01,8.362573099415206
1948-04-01,8.75
1948-05-01,8.922651933701657
1948-06-01,9.043010752688172
1948-07-01,8.50777202072539
1948-08-01,7.97
1948-09-01,7.613526570048309
1948-10-01,7.553666490927669
1948-11-01,6.897733988369941
1948-12-01,6.633187772925764
